"","NameCity","Population","Robbery","Burglary","Years","Arson","Violent","Murder","Rape","Assault","PropertyCrime","Theft","SQmiles"
"404","Banning",30699,16,248,2014,0,128,1,23,88,619,243,23.1
"405","Banning",30541,26,382,2012,0,148,2,5,115,708,251,23.1
"406","Banning",29816,24,293,2008,0,166,0,6,136,742,356,23.1
"407","Banning",29951,30,351,2011,0,159,4,9,116,710,273,23.1
"408","Banning",30163,50,295,2007,0,209,1,11,147,769,367,23.1
"409","Banning",31191,34,234,2016,0,148,3,13,98,676,279,23.1
"410","Barstow",23349,52,328,2014,7,217,1,11,153,781,307,41.38
"411","Barstow",24028,97,318,2017,13,302,2,17,186,988,484,41.38
"412","Barstow",22905,48,276,2011,5,185,2,12,123,822,407,41.38
"413","Barstow",24095,96,348,2018,32,285,2,14,173,1102,584,41.38
"414","Barstow",23144,45,329,2013,11,229,3,13,168,785,354,41.38
"415","Barstow",23957,72,402,2007,15,337,3,21,241,1209,621,41.38
"416","Barstow",23951,80,374,2006,13,290,2,18,190,1022,418,41.38
"417","Barstow",24704,45,263,2010,13,190,6,8,131,777,371,41.38
"418","Barstow",23894,106,455,2016,16,361,3,24,228,1136,465,41.38
"419","Barstow",24942,116,495,2008,10,339,5,11,207,1333,573,41.38
"420","Barstow",24121,82,285,2019,37,274,5,10,177,986,527,41.38
"421","Barstow",23684,69,305,2005,11,290,1,21,199,1051,493,41.38
"422","Barstow",23188,45,265,2012,5,207,0,17,145,843,394,41.38
"423","Barstow",24822,66,299,2009,9,248,3,16,163,903,423,41.38
"424","Barstow",23700,70,447,2015,15,283,2,12,199,1037,408,41.38
"425","Bear Valley",4655,0,9,2010,0,1,0,1,0,72,60,5.16
"426","Bear Valley",4555,0,7,2006,0,2,0,0,2,13,6,5.16
"427","Bear Valley",5500,0,5,2018,0,5,0,1,4,118,113,5.16
"428","Bear Valley",4592,0,10,2008,0,0,0,0,0,56,45,5.16
"429","Bear Valley",5379,0,8,2014,0,2,0,1,1,129,119,5.16
"430","Bear Valley",5233,0,13,2011,0,5,0,0,5,93,79,5.16
"431","Bear Valley",5428,0,4,2015,0,5,1,1,3,67,63,5.16
"432","Bear Valley",5282,1,24,2012,0,1,0,0,0,92,66,5.16
"433","Bear Valley",5507,0,6,2019,0,11,0,7,4,44,36,5.16
"434","Bear Valley",4567,0,13,2007,0,1,0,0,1,28,14,5.16
"435","Bear Valley",5497,0,11,2017,0,5,0,3,2,59,47,5.16
"436","Bear Valley",4514,0,5,2005,0,1,0,1,0,20,13,5.16
"437","Bear Valley",4618,0,12,2009,0,3,0,0,3,83,70,5.16
"438","Bear Valley",5328,0,10,2013,0,12,0,1,11,111,101,5.16
"439","Bear Valley",5464,0,4,2016,0,5,0,0,5,61,56,5.16
"440","Beaumont",46856,19,195,2017,2,182,1,18,144,872,561,30.91
"441","Beaumont",37399,16,173,2010,6,87,0,6,65,781,543,30.91
"442","Beaumont",30093,20,125,2007,0,46,0,0,26,660,415,30.91
"443","Beaumont",45249,29,190,2016,0,144,0,15,100,1059,696,30.91
"444","Beaumont",36800,15,190,2009,1,85,0,9,61,897,630,30.91
"445","Beaumont",38072,16,192,2012,7,103,0,7,80,1342,1061,30.91
"446","Beaumont",34208,16,173,2008,1,72,1,7,48,811,554,30.91
"447","Beaumont",40208,20,180,2013,6,85,1,8,56,1298,1015,30.91
"448","Beaumont",37311,14,216,2011,6,89,2,6,67,980,676,30.91
"449","Beaumont",18235,17,123,2005,1,53,1,4,31,637,405,30.91
"450","Beaumont",20715,14,157,2006,2,91,1,7,69,689,406,30.91
"451","Beaumont",41323,19,171,2014,2,71,0,8,44,974,707,30.91
"452","Beaumont",48559,24,163,2018,3,208,1,17,166,871,570,30.91
"453","Beaumont",43626,21,157,2015,4,138,1,17,99,887,582,30.91
"454","Beaumont",50990,38,178,2019,11,92,2,14,38,922,548,30.91
"455","Bell",36506,90,176,2010,0,241,1,12,138,601,285,2.5
"456","Bell",35928,81,124,2013,0,208,0,10,117,535,334,2.5
"457","Bell",37420,82,171,2007,4,175,3,14,76,581,231,2.5
"458","Bell",35857,45,120,2018,0,184,3,10,126,495,266,2.5
"459","Bell",36651,89,115,2009,0,186,1,8,88,546,280,2.5
"460","Bell",36062,95,177,2012,0,225,1,9,120,662,394,2.5
"461","Bell",36059,73,156,2014,0,217,1,19,124,718,418,2.5
"462","Bell",36395,70,194,2015,0,221,1,17,133,772,443,2.5
"463","Bell",35759,37,127,2019,0,168,0,11,120,441,224,2.5
"464","Bell",37859,64,126,2006,0,162,3,10,85,439,117,2.5
"465","Bell",38030,65,132,2005,0,166,5,7,89,458,133,2.5
"466","Bell",36347,57,212,2016,0,233,5,11,160,782,414,2.5
"467","Bell",35925,78,153,2017,0,228,0,17,133,652,348,2.5
"468","Bell",35894,101,235,2011,0,291,0,14,176,801,394,2.5
"469","Bell",36877,71,162,2008,0,185,3,13,98,648,307,2.5
"470","Bell Gardens",45541,77,182,2006,3,281,6,15,183,804,243,2.46
"471","Bell Gardens",44939,115,169,2008,2,255,4,11,125,885,304,2.46
"472","Bell Gardens",43316,64,103,2016,4,155,3,7,81,942,510,2.46
"473","Bell Gardens",44591,112,150,2010,4,210,5,5,88,940,391,2.46
"474","Bell Gardens",42845,53,85,2018,4,117,2,6,56,633,306,2.46
"475","Bell Gardens",43411,51,91,2015,9,137,0,6,80,782,392,2.46
"476","Bell Gardens",42366,69,78,2019,4,147,0,4,74,630,334,2.46
"477","Bell Gardens",43089,41,107,2014,4,108,2,7,58,710,333,2.46
"478","Bell Gardens",42567,78,136,2011,2,170,8,5,79,794,310,2.46
"479","Bell Gardens",45451,81,198,2007,4,218,6,19,112,862,322,2.46
"480","Bell Gardens",44756,112,184,2009,2,204,4,6,82,829,320,2.46
"481","Bell Gardens",42980,56,141,2013,2,120,1,3,60,763,351,2.46
"482","Bell Gardens",42769,67,111,2012,3,125,3,2,53,728,308,2.46
"483","Bell Gardens",45673,73,251,2005,4,284,5,25,181,944,316,2.46
"484","Bell Gardens",42930,47,87,2017,6,100,2,5,46,749,342,2.46
"485","Bellflower",73038,243,406,2009,13,558,3,16,296,1843,825,6.12
"486","Bellflower",77937,118,331,2018,10,335,4,25,188,1688,963,6.12
"487","Bellflower",75462,247,477,2005,14,537,9,14,267,2500,1170,6.12
"488","Bellflower",77517,116,481,2011,9,286,4,14,152,1832,907,6.12
"489","Bellflower",74544,244,539,2007,13,507,5,25,233,2524,1297,6.12
"490","Bellflower",77886,135,417,2012,12,304,6,11,152,1802,886,6.12
"491","Bellflower",77830,97,411,2014,7,293,2,8,186,1623,829,6.12
"492","Bellflower",73488,228,432,2008,18,507,7,11,261,2182,1085,6.12
"493","Bellflower",72790,176,413,2010,7,415,1,24,214,1776,906,6.12
"494","Bellflower",77984,158,418,2017,13,363,5,16,184,1988,1065,6.12
"495","Bellflower",77594,105,427,2013,13,279,1,9,164,1882,968,6.12
"496","Bellflower",77196,107,326,2019,7,327,1,29,190,1506,860,6.12
"497","Bellflower",78635,152,452,2015,13,373,1,21,199,1825,816,6.12
"498","Bellflower",78806,160,453,2016,13,392,4,31,197,1990,1047,6.12
"499","Bellflower",75242,236,476,2006,13,474,5,16,217,2219,1060,6.12
"500","Belmont",24611,9,94,2005,0,10,0,1,0,636,478,4.62
"501","Belmont",27272,1,50,2019,2,45,1,8,35,392,312,4.62
"502","Belmont",24743,5,87,2006,1,7,0,2,0,563,432,4.62
"503","Belmont",26947,9,75,2014,1,36,0,9,18,372,266,4.62
"504","Belmont",26697,4,129,2013,1,27,1,5,17,437,269,4.62
"505","Belmont",24605,6,57,2007,9,24,0,6,12,357,260,4.62
"506","Belmont",26139,6,98,2011,2,16,0,2,8,454,308,4.62
"507","Belmont",24742,5,56,2009,5,20,1,2,12,439,338,4.62
"508","Belmont",27492,5,86,2016,6,31,0,8,18,377,266,4.62
"509","Belmont",24881,8,69,2010,1,26,0,0,18,367,268,4.62
"510","Belmont",27285,7,49,2017,8,39,1,4,27,377,296,4.62
"511","Belmont",26389,5,92,2012,2,24,0,4,15,408,270,4.62
"512","Belmont",27325,10,58,2018,1,40,0,10,20,424,336,4.62
"513","Belmont",27377,5,65,2015,2,26,1,3,17,447,341,4.62
"514","Belvedere",2052,0,7,2009,0,0,0,0,0,27,19,0.52
"515","Belvedere",2131,0,0,2017,0,0,0,0,0,11,11,0.52
"516","Belvedere",2131,0,5,2016,0,1,0,0,1,21,16,0.52
"517","Belvedere",2135,1,6,2014,0,1,0,0,0,36,28,0.52
"518","Belvedere",2114,0,2,2019,0,1,0,0,1,15,13,0.52
"519","Belvedere",2101,0,22,2005,0,1,0,0,1,39,16,0.52
"520","Belvedere",2134,0,4,2018,0,0,0,0,0,11,6,0.52
"521","Belvedere",2050,0,1,2010,0,0,0,0,0,25,21,0.52
"522","Belvedere",2091,0,5,2006,0,1,0,0,1,29,22,0.52
"523","Belvedere",2109,0,2,2012,0,0,0,0,0,20,18,0.52
"524","Belvedere",2065,0,6,2007,0,1,0,0,1,22,13,0.52
"525","Belvedere",2050,0,4,2008,0,0,0,0,0,21,16,0.52
"526","Belvedere",2144,0,3,2015,0,0,0,0,0,29,25,0.52
"527","Belvedere",2120,0,5,2013,0,0,0,0,0,26,20,0.52
"528","Belvedere",2092,0,5,2011,0,0,0,0,0,18,13,0.52
"529","Benicia",28400,8,141,2016,2,19,0,4,7,540,299,12.93
"530","Benicia",27766,8,145,2014,8,26,0,4,14,484,283,12.93
"531","Benicia",27459,14,156,2012,8,37,0,3,20,390,180,12.93
"532","Benicia",28471,13,72,2019,2,16,0,1,2,377,250,12.93
"533","Benicia",27558,8,134,2013,8,30,0,4,18,383,199,12.93
"534","Benicia",27006,14,160,2005,3,53,0,3,36,550,303,12.93
"535","Benicia",26089,20,140,2009,8,48,0,5,23,417,230,12.93
"536","Benicia",28159,8,112,2015,8,29,0,7,14,512,338,12.93
"537","Benicia",26728,12,116,2006,8,66,0,7,47,496,308,12.93
"538","Benicia",26255,14,179,2008,10,46,1,6,25,512,264,12.93
"539","Benicia",28370,12,129,2017,1,28,0,6,10,472,273,12.93
"540","Benicia",26082,15,136,2010,4,50,1,7,27,471,268,12.93
"541","Benicia",27314,11,144,2011,11,40,1,6,22,409,207,12.93
"542","Benicia",28536,17,71,2018,2,34,0,7,10,382,229,12.93
"543","Benicia",26544,22,153,2007,13,57,1,5,29,475,260,12.93
"544","Berkeley",123735,353,829,2018,31,586,1,65,167,5381,4004,10.47
"545","Berkeley",102700,365,1088,2010,25,533,5,23,140,5943,4240,10.47
"546","Berkeley",113903,340,976,2011,25,482,1,19,122,5064,3460,10.47
"547","Berkeley",120387,330,1090,2015,22,530,1,44,155,5906,4099,10.47
"548","Berkeley",102191,354,1229,2005,25,570,3,18,195,7976,5503,10.47
"549","Berkeley",116217,410,1055,2013,16,562,4,26,122,5377,3658,10.47
"550","Berkeley",114961,335,971,2012,15,487,5,39,108,5696,4084,10.47
"551","Berkeley",101343,431,1172,2007,29,639,5,24,179,7116,4949,10.47
"552","Berkeley",122788,369,771,2019,17,618,0,74,175,6256,4993,10.47
"553","Berkeley",101170,496,1095,2008,28,652,8,25,123,6837,4790,10.47
"554","Berkeley",117753,263,932,2014,15,431,3,35,130,5102,3615,10.47
"555","Berkeley",101651,414,1152,2006,36,646,4,22,206,7323,5096,10.47
"556","Berkeley",101190,444,1079,2009,21,615,6,27,138,6467,4661,10.47
"557","Berkeley",122687,364,843,2017,30,666,1,83,218,6020,4556,10.47
"558","Berkeley",122651,361,805,2016,24,602,2,54,185,5420,3965,10.47
"559","Beverly Hills",35018,49,306,2016,4,106,0,14,43,1416,1037,5.71
"560","Beverly Hills",34788,45,251,2014,12,111,0,7,59,1071,774,5.71
"561","Beverly Hills",35133,81,284,2007,4,157,0,15,61,1169,833,5.71
"562","Beverly Hills",35321,58,314,2005,5,134,1,10,65,1052,700,5.71
"563","Beverly Hills",35054,40,234,2015,4,99,1,9,49,1236,930,5.71
"564","Beverly Hills",35394,82,273,2006,4,135,0,7,46,1057,729,5.71
"565","Beverly Hills",34557,42,405,2018,5,106,0,14,50,1757,1282,5.71
"566","Beverly Hills",34329,35,263,2010,3,75,3,4,33,985,677,5.71
"567","Beverly Hills",34677,35,258,2012,2,89,1,7,46,1081,790,5.71
"568","Beverly Hills",34781,50,402,2017,6,118,0,10,58,1819,1318,5.71
"569","Beverly Hills",34506,45,295,2009,4,81,0,4,32,1230,895,5.71
"570","Beverly Hills",34211,52,257,2019,6,103,1,6,44,1499,1197,5.71
"571","Beverly Hills",34684,61,296,2008,3,126,2,11,52,1071,733,5.71
"572","Beverly Hills",34780,29,239,2013,4,77,0,5,43,1179,899,5.71
"573","Beverly Hills",34510,34,269,2011,5,58,1,2,21,974,675,5.71
"574","Big Bear Lake",6276,4,95,2007,1,42,0,7,31,286,169,6.35
"575","Big Bear Lake",6213,5,90,2006,3,54,0,5,44,274,166,6.35
"576","Big Bear Lake",5209,5,75,2015,6,54,0,5,44,248,157,6.35
"577","Big Bear Lake",6209,5,58,2010,0,28,0,1,22,253,190,6.35
"578","Big Bear Lake",5296,3,44,2018,1,36,1,4,28,171,109,6.35
"579","Big Bear Lake",5270,4,49,2017,3,52,1,8,39,178,112,6.35
"580","Big Bear Lake",5148,6,103,2014,2,44,0,3,35,262,141,6.35
"581","Big Bear Lake",5144,5,77,2013,1,56,0,5,46,215,126,6.35
"582","Big Bear Lake",6222,5,88,2008,3,41,1,8,27,294,195,6.35
"583","Big Bear Lake",5311,4,30,2019,0,76,0,7,65,135,92,6.35
"584","Big Bear Lake",5250,3,52,2016,2,33,1,5,24,195,127,6.35
"585","Big Bear Lake",6210,2,150,2009,3,41,0,4,35,373,208,6.35
"586","Big Bear Lake",5141,4,125,2012,0,42,1,3,34,313,170,6.35
"587","Big Bear Lake",5078,2,77,2011,2,27,1,2,22,265,171,6.35
"588","Biggs",1701,0,6,2014,2,17,0,0,17,22,13,0.64
"589","Biggs",1712,1,5,2015,0,24,0,1,22,28,14,0.64
"590","Biggs",1711,0,11,2013,0,16,0,0,16,34,18,0.64
"591","Biggs",1815,1,11,2010,0,3,0,0,2,28,15,0.64
"592","Biggs",1823,0,16,2009,0,19,0,0,19,39,18,0.64
"593","Biggs",1703,0,9,2016,0,16,0,2,14,29,16,0.64
"594","Biggs",1727,1,9,2011,0,12,0,2,9,27,13,0.64
"595","Biggs",1827,0,18,2005,0,3,0,0,3,46,21,0.64
"596","Biggs",1712,2,9,2018,0,10,0,0,8,34,20,0.64
"597","Biggs",1802,1,11,2007,0,22,0,1,20,41,23,0.64
"598","Biggs",1724,0,10,2012,1,19,0,0,19,34,20,0.64
"599","Biggs",1817,0,9,2008,0,17,0,0,17,38,23,0.64
"600","Biggs",1700,0,7,2017,0,17,0,2,15,26,12,0.64
"601","Biggs",1726,0,3,2019,0,3,0,1,2,17,10,0.64
"602","Biggs",1819,0,24,2006,0,22,0,1,21,51,24,0.64
"603","Bishop",3793,5,31,2016,0,29,1,1,22,156,114,1.86
"604","Bishop",3767,5,68,2017,0,44,0,10,29,296,217,1.86
"605","Bishop",3833,4,12,2015,0,38,0,2,32,105,85,1.86
"606","Bishop",3731,6,29,2019,0,34,0,9,19,183,150,1.86
"607","Bishop",3645,4,31,2005,0,23,0,1,18,172,135,1.86
"608","Bishop",3861,4,24,2013,0,28,0,0,24,108,80,1.86
"609","Bishop",3744,4,26,2018,0,41,0,6,31,232,201,1.86
"610","Bishop",3860,0,33,2014,0,27,0,3,24,128,91,1.86
"611","Bishop",3412,3,19,2010,0,22,0,2,17,84,62,1.86
"612","Bishop",3925,1,29,2011,0,16,0,1,14,110,79,1.86
"613","Bishop",3638,1,24,2006,2,15,0,1,13,137,107,1.86
"614","Bishop",3900,0,31,2012,0,16,0,0,16,137,102,1.86
"615","Bishop",3444,1,43,2008,0,27,0,0,26,174,121,1.86
"616","Bishop",3393,1,19,2009,0,20,0,3,16,109,86,1.86
"617","Bishop",3566,4,40,2007,0,30,0,0,26,178,132,1.86
"618","Blue Lake",1146,1,29,2005,0,6,0,2,3,94,50,0.59
"619","Blue Lake",1138,0,51,2006,2,25,0,0,25,115,53,0.59
"620","Blue Lake",1110,0,18,2007,1,4,0,1,3,61,39,0.59
"621","Blythe",19517,23,213,2018,35,71,1,6,41,684,440,26.19
"622","Blythe",21365,13,256,2010,28,77,0,3,61,605,332,26.19
"623","Blythe",21062,10,272,2011,11,69,3,1,55,695,403,26.19
"624","Blythe",22329,16,249,2006,34,127,0,4,107,707,412,26.19
"625","Blythe",19669,29,189,2014,18,88,3,4,52,748,537,26.19
"626","Blythe",23042,10,188,2008,13,62,1,2,49,587,368,26.19
"627","Blythe",21323,16,265,2012,13,73,1,3,53,759,491,26.19
"628","Blythe",22696,17,212,2007,24,99,1,6,75,593,349,26.19
"629","Blythe",20629,20,223,2013,25,65,1,4,40,693,435,26.19
"630","Blythe",19889,29,177,2019,44,92,0,7,56,644,434,26.19
"631","Blythe",18961,22,293,2015,23,90,1,7,60,847,529,26.19
"632","Blythe",19572,16,264,2017,27,62,0,13,33,805,492,26.19
"633","Blythe",22577,14,175,2005,27,142,2,4,122,691,441,26.19
"634","Blythe",21841,18,237,2009,29,69,1,1,49,630,366,26.19
"635","Blythe",18961,20,246,2016,21,78,1,4,53,684,413,26.19
"636","Bradbury",1080,0,5,2013,0,1,0,0,1,16,9,1.96
"637","Bradbury",1088,0,4,2009,0,0,0,0,0,10,6,1.96
"638","Bradbury",1100,0,9,2018,0,2,0,0,2,13,4,1.96
"639","Bradbury",1097,0,6,2015,0,1,0,0,1,10,3,1.96
"640","Bradbury",1097,0,4,2016,0,0,0,0,0,6,2,1.96
"641","Bradbury",1092,0,6,2010,0,0,0,0,0,11,5,1.96
"642","Bradbury",1066,0,3,2008,0,0,0,0,0,6,3,1.96
"643","Bradbury",1023,0,4,2006,0,0,0,0,0,12,5,1.96
"644","Bradbury",1060,0,6,2011,0,0,0,0,0,12,5,1.96
"645","Bradbury",1067,0,6,2012,0,0,0,0,0,10,4,1.96
"646","Bradbury",1084,1,3,2017,0,1,0,0,0,7,4,1.96
"647","Bradbury",1084,0,4,2014,0,2,0,0,2,9,5,1.96
"648","Bradbury",1067,0,5,2007,0,0,0,0,0,13,7,1.96
"649","Bradbury",991,0,6,2005,0,0,0,0,0,11,4,1.96
"650","Bradbury",1089,1,2,2019,0,1,0,0,0,10,6,1.96
"651","Brawley",26342,12,146,2017,16,176,0,11,153,892,680,7.68
"652","Brawley",25570,16,395,2012,6,59,0,5,38,1176,709,7.68
"653","Brawley",22635,25,386,2006,13,61,0,4,32,1244,680,7.68
"654","Brawley",25246,12,399,2011,3,54,0,8,34,1047,551,7.68
"655","Brawley",26379,8,95,2019,15,121,2,4,107,618,468,7.68
"656","Brawley",26590,18,112,2018,19,154,1,4,131,657,494,7.68
"657","Brawley",22611,18,473,2008,8,75,3,4,50,1063,478,7.68
"658","Brawley",22403,18,395,2005,19,86,0,6,62,999,448,7.68
"659","Brawley",26023,14,260,2015,18,146,1,8,123,958,654,7.68
"660","Brawley",22810,21,388,2009,8,66,0,5,40,999,508,7.68
"661","Brawley",25753,7,301,2013,36,61,0,5,49,1211,854,7.68
"662","Brawley",23464,10,354,2010,11,53,0,5,38,1102,622,7.68
"663","Brawley",26076,11,170,2016,18,125,0,4,110,941,692,7.68
"664","Brawley",25695,10,223,2014,15,69,2,7,50,1020,729,7.68
"665","Brawley",22666,23,368,2007,11,64,1,5,35,1162,677,7.68
"666","Brea",44155,29,169,2019,3,72,0,10,33,1450,1209,12.08
"667","Brea",40253,23,191,2012,1,74,0,2,49,1292,1052,12.08
"668","Brea",39744,27,202,2011,2,58,0,1,30,1419,1156,12.08
"669","Brea",40600,22,205,2013,3,64,2,4,36,1210,939,12.08
"670","Brea",38762,34,167,2008,0,83,0,7,42,1428,1156,12.08
"671","Brea",42043,31,153,2015,2,80,0,2,47,1257,1035,12.08
"672","Brea",42465,29,188,2016,6,92,0,6,57,1431,1169,12.08
"673","Brea",43279,29,159,2018,5,83,1,7,46,1293,1068,12.08
"674","Brea",38778,40,277,2005,6,87,1,2,44,1622,1179,12.08
"675","Brea",38637,40,161,2009,4,68,1,2,25,1394,1153,12.08
"676","Brea",41359,22,171,2014,3,53,0,5,26,1124,897,12.08
"677","Brea",38725,28,197,2010,4,71,1,3,39,1471,1200,12.08
"678","Brea",39041,40,207,2007,7,77,0,4,33,1513,1194,12.08
"679","Brea",38811,31,225,2006,12,77,0,9,37,1456,1088,12.08
"680","Brea",43000,39,180,2017,1,114,2,8,65,1440,1160,12.08
"681","Brentwood",44188,33,208,2006,32,123,3,8,79,1191,868,14.79
"682","Brentwood",62120,45,273,2017,5,157,0,11,101,1489,1084,14.79
"683","Brentwood",52741,47,187,2008,8,128,0,6,75,1162,874,14.79
"684","Brentwood",52238,44,259,2007,27,124,0,9,71,1271,880,14.79
"685","Brentwood",58398,43,158,2015,7,110,0,17,50,1288,985,14.79
"686","Brentwood",65483,67,142,2019,11,166,0,16,83,1335,1095,14.79
"687","Brentwood",64118,39,211,2018,1,152,1,7,105,1317,1021,14.79
"688","Brentwood",54301,20,253,2013,5,89,0,11,58,1214,848,14.79
"689","Brentwood",60512,50,146,2016,6,130,0,17,63,1285,980,14.79
"690","Brentwood",40091,24,186,2005,9,100,0,14,62,985,679,14.79
"691","Brentwood",53312,41,214,2010,21,112,0,6,65,1117,796,14.79
"692","Brentwood",52086,46,249,2011,18,118,0,12,60,1080,771,14.79
"693","Brentwood",53494,46,193,2009,15,119,1,5,67,928,640,14.79
"694","Brentwood",55826,49,177,2014,3,102,0,8,45,1250,954,14.79
"695","Brentwood",52811,42,240,2012,11,99,1,4,52,1185,835,14.79
"696","Brisbane",3575,3,22,2007,0,10,0,0,7,129,94,3.1
"697","Brisbane",4482,3,26,2014,1,11,0,1,7,133,94,3.1
"698","Brisbane",4429,1,19,2013,1,5,0,0,4,98,73,3.1
"699","Brisbane",3712,1,13,2010,0,5,0,0,4,68,47,3.1
"700","Brisbane",3583,2,19,2005,4,11,0,1,8,136,92,3.1
"701","Brisbane",4746,0,64,2019,1,10,0,2,8,137,52,3.1
"702","Brisbane",4696,1,36,2015,0,9,0,1,7,92,49,3.1
"703","Brisbane",3588,0,21,2006,2,11,0,0,11,122,89,3.1
"704","Brisbane",4332,1,17,2011,2,10,0,0,9,112,86,3.1
"705","Brisbane",3641,2,21,2008,1,9,0,0,7,125,97,3.1
"706","Brisbane",4786,1,39,2018,1,9,0,1,7,93,51,3.1
"707","Brisbane",4807,0,42,2016,2,12,1,0,11,99,49,3.1
"708","Brisbane",4374,0,17,2012,3,6,0,1,5,142,110,3.1
"709","Brisbane",4764,5,67,2017,1,12,0,0,7,128,49,3.1
"710","Brisbane",3686,2,22,2009,0,16,0,1,13,121,85,3.1
"711","Broadmoor",4411,8,42,2016,0,16,0,2,6,77,26,0.45
"712","Broadmoor",4438,5,28,2017,0,21,0,2,14,77,37,0.45
"713","Broadmoor",4301,2,20,2013,0,14,0,3,9,55,29,0.45
"714","Broadmoor",4369,8,44,2008,1,19,0,2,9,98,44,0.45
"715","Broadmoor",4345,5,36,2007,3,16,0,1,10,77,28,0.45
"716","Broadmoor",4334,6,30,2006,1,15,0,0,9,116,59,0.45
"717","Broadmoor",4382,6,35,2015,0,16,0,0,10,80,29,0.45
"718","Broadmoor",4295,2,23,2005,1,10,0,0,8,80,31,0.45
"719","Broadmoor",4393,7,23,2009,1,16,0,0,9,78,41,0.45
"720","Broadmoor",4225,4,22,2011,0,8,0,2,2,60,27,0.45
"721","Broadmoor",4446,7,15,2019,0,11,0,2,2,82,55,0.45
"722","Broadmoor",4264,7,20,2012,1,13,0,0,6,62,31,0.45
"723","Broadmoor",4343,1,17,2014,0,10,0,2,7,48,20,0.45
"724","Broadmoor",4428,2,25,2010,0,14,0,1,11,79,45,0.45
"725","Broadmoor",4440,5,24,2018,0,14,2,1,6,78,36,0.45
"726","Buellton",5139,2,14,2017,0,6,0,0,4,76,55,1.58
"727","Buellton",5142,0,15,2019,0,3,0,0,3,54,31,1.58
"728","Buellton",4346,2,8,2009,0,15,0,3,10,64,51,1.58
"729","Buellton",4997,1,11,2014,0,6,0,0,5,71,54,1.58
"730","Buellton",4927,1,15,2013,0,7,0,3,3,62,46,1.58
"731","Buellton",4348,1,13,2010,0,11,1,0,9,78,62,1.58
"732","Buellton",4345,2,19,2007,1,11,0,1,8,100,74,1.58
"733","Buellton",4908,0,28,2012,0,3,0,1,2,93,56,1.58
"734","Buellton",5133,3,16,2016,0,5,0,0,2,81,60,1.58
"735","Buellton",3773,2,19,2005,0,6,1,1,2,75,52,1.58
"736","Buellton",4332,1,19,2006,1,11,0,2,8,87,63,1.58
"737","Buellton",5176,0,4,2018,0,3,0,0,3,51,41,1.58
"738","Buellton",4366,0,20,2008,1,5,0,3,2,86,64,1.58
"739","Buellton",5097,1,15,2015,0,4,0,1,2,54,39,1.58
"740","Buellton",4885,1,15,2011,0,7,0,2,4,65,45,1.58
"741","Buena Park",82632,80,361,2013,2,221,2,13,126,2165,1435,10.52
"742","Buena Park",82505,77,342,2012,8,206,1,13,115,2066,1415,10.52
"743","Buena Park",79884,124,449,2005,23,306,2,14,166,1926,1042,10.52
"744","Buena Park",83336,74,265,2018,2,257,0,17,166,2583,1977,10.52
"745","Buena Park",82627,91,230,2019,1,246,1,15,139,2061,1567,10.52
"746","Buena Park",81477,76,310,2011,21,230,3,8,143,1879,1230,10.52
"747","Buena Park",83552,96,299,2017,15,292,1,9,186,2814,2115,10.52
"748","Buena Park",79431,106,418,2008,34,262,2,12,142,2139,1206,10.52
"749","Buena Park",79525,127,441,2009,20,247,2,12,106,1982,1145,10.52
"750","Buena Park",83684,67,332,2015,5,237,1,19,150,2549,1831,10.52
"751","Buena Park",79929,82,355,2010,10,241,0,13,146,2007,1270,10.52
"752","Buena Park",83414,65,341,2014,2,217,1,13,138,2030,1411,10.52
"753","Buena Park",79887,114,410,2006,44,274,1,19,140,1960,1091,10.52
"754","Buena Park",79890,131,419,2007,29,317,3,12,171,2058,1122,10.52
"755","Buena Park",83768,78,322,2016,9,249,1,16,154,2588,1891,10.52
"756","Burbank",103738,54,299,2019,4,189,1,11,123,2617,2107,17.34
"757","Burbank",105041,77,276,2018,8,229,0,18,134,2625,2135,17.34
"758","Burbank",105720,50,392,2016,19,210,0,24,136,2927,2269,17.34
"759","Burbank",103640,86,589,2008,26,235,2,17,130,2941,1834,17.34
"760","Burbank",105046,75,567,2006,14,252,1,10,166,2721,1683,17.34
"761","Burbank",105865,50,297,2015,13,159,1,10,98,2656,2136,17.34
"762","Burbank",104727,51,285,2013,6,171,0,13,107,2430,1926,17.34
